"customer_id","recency_days","frequency","monetary","r_score","f_score","m_score","rfm_score","segment"
"17905.0",70,13,2383.52,2,4,4,10,"Champions"
"14933.0",443,4,1770.00,4,3,3,10,"Champions"
"15834.0",69,7,3772.99,2,4,4,10,"Champions"
"18008.0",69,23,19787.13,2,4,4,10,"Champions"
"15665.0",167,5,4015.12,3,3,4,10,"Champions"
"14970.0",67,12,4919.35,2,4,4,10,"Champions"
"16556.0",66,17,8012.58,2,4,4,10,"Champions"
"14343.0",420,4,1088.91,4,3,3,10,"Champions"
"14615.0",393,5,951.76,4,3,3,10,"Champions"
"13431.0",66,8,3316.24,2,4,4,10,"Champions"
"16875.0",66,11,4234.53,2,4,4,10,"Champions"
"13202.0",393,7,1580.30,4,3,3,10,"Champions"
"14481.0",164,5,2311.49,3,3,4,10,"Champions"
"12424.0",162,4,3340.03,3,3,4,10,"Champions"
"15241.0",66,11,3050.16,2,4,4,10,"Champions"
"15107.0",310,9,940.35,3,4,3,10,"Champions"
"17505.0",161,5,2435.48,3,3,4,10,"Champions"
"15299.0",66,10,7991.54,2,4,4,10,"Champions"
"15255.0",66,9,3729.42,2,4,4,10,"Champions"
"12637.0",66,12,8340.31,2,4,4,10,"Champions"
"14905.0",157,8,1971.39,3,4,3,10,"Champions"
"14850.0",311,7,1794.01,3,4,3,10,"Champions"
"12843.0",65,30,6588.41,2,4,4,10,"Champions"
"13338.0",157,4,2445.62,3,3,4,10,"Champions"
"13552.0",65,22,6978.92,2,4,4,10,"Champions"
"15889.0",156,8,1806.28,3,4,3,10,"Champions"
"12457.0",65,8,2995.91,2,4,4,10,"Champions"
"12926.0",410,4,1548.46,4,3,3,10,"Champions"
"17667.0",65,9,3950.70,2,4,4,10,"Champions"
"16059.0",65,12,3217.77,2,4,4,10,"Champions"
"13443.0",448,6,1280.16,4,3,3,10,"Champions"
"15629.0",449,4,2240.90,4,3,3,10,"Champions"
"13317.0",65,19,6486.09,2,4,4,10,"Champions"
"16129.0",406,3,1396.05,4,3,3,10,"Champions"
"13253.0",156,4,2951.11,3,3,4,10,"Champions"
"16040.0",64,7,2416.90,2,4,4,10,"Champions"
"14370.0",450,6,1175.78,4,3,3,10,"Champions"
"12377.0",314,4,3426.32,3,3,4,10,"Champions"
"13857.0",392,6,1001.01,4,3,3,10,"Champions"
"15661.0",316,8,1215.95,3,4,3,10,"Champions"
"14256.0",259,5,2473.99,3,3,4,10,"Champions"
"15416.0",64,7,4572.82,2,4,4,10,"Champions"
"16316.0",63,13,5744.91,2,4,4,10,"Champions"
"14021.0",154,7,1716.58,3,4,3,10,"Champions"
"16860.0",452,3,1610.62,4,3,3,10,"Champions"
"12939.0",63,20,25264.80,2,4,4,10,"Champions"
"15518.0",63,15,4218.94,2,4,4,10,"Champions"
"15874.0",63,21,11284.76,2,4,4,10,"Champions"
"13613.0",452,5,1039.85,4,3,3,10,"Champions"
"16455.0",63,11,4384.37,2,4,4,10,"Champions"
"17787.0",152,4,2601.47,3,3,4,10,"Champions"
"14257.0",63,9,5954.45,2,4,4,10,"Champions"
"17126.0",151,9,2070.44,3,4,3,10,"Champions"
"15265.0",150,4,3345.64,3,3,4,10,"Champions"
"16163.0",231,6,2849.58,3,3,4,10,"Champions"
"16823.0",226,7,2260.09,3,4,3,10,"Champions"
"12669.0",150,3,2744.03,3,3,4,10,"Champions"
"17853.0",406,3,1608.19,4,3,3,10,"Champions"
"14844.0",63,10,6702.43,2,4,4,10,"Champions"
"17308.0",392,2,4511.76,4,2,4,10,"Champions"
"15972.0",455,5,1810.27,4,3,3,10,"Champions"
"13771.0",63,9,5728.82,2,4,4,10,"Champions"
"14439.0",319,5,9443.04,3,3,4,10,"Champions"
"15760.0",630,2,13916.34,4,2,4,10,"Champions"
"15795.0",149,8,1979.87,3,4,3,10,"Champions"
"16477.0",63,11,4320.02,2,4,4,10,"Champions"
"13762.0",218,5,2472.48,3,3,4,10,"Champions"
"12369.0",412,3,1791.15,4,3,3,10,"Champions"
"17876.0",399,3,3424.02,4,2,4,10,"Champions"
"17851.0",421,6,1563.34,4,3,3,10,"Champions"
"12972.0",413,4,1161.20,4,3,3,10,"Champions"
"13711.0",218,9,1792.26,3,4,3,10,"Champions"
"16859.0",144,7,1932.41,3,4,3,10,"Champions"
"12960.0",413,4,1322.07,4,3,3,10,"Champions"
"16130.0",421,4,987.48,4,3,3,10,"Champions"
"16797.0",392,5,1827.77,4,3,3,10,"Champions"
"16032.0",455,6,1970.45,4,3,3,10,"Champions"
"13696.0",421,3,2020.40,4,3,3,10,"Champions"
"15306.0",63,9,3484.73,2,4,4,10,"Champions"
"17921.0",63,10,2423.50,2,4,4,10,"Champions"
"16654.0",140,8,1711.47,3,4,3,10,"Champions"
"16167.0",413,5,1386.12,4,3,3,10,"Champions"
"16104.0",61,9,2778.61,2,4,4,10,"Champions"
"15704.0",139,6,3817.96,3,3,4,10,"Champions"
"16395.0",60,14,3537.85,2,4,4,10,"Champions"
"13293.0",391,6,1192.94,4,3,3,10,"Champions"
"15606.0",60,17,5230.99,2,4,4,10,"Champions"
"16296.0",625,4,1313.67,4,3,3,10,"Champions"
"14514.0",60,9,4598.98,2,4,4,10,"Champions"
"14316.0",421,5,1370.34,4,3,3,10,"Champions"
"14665.0",60,7,2749.65,2,4,4,10,"Champions"
"14692.0",136,12,1745.09,3,4,3,10,"Champions"
"13473.0",60,8,2657.76,2,4,4,10,"Champions"
"16772.0",422,3,3723.55,4,2,4,10,"Champions"
"17284.0",59,8,2793.16,2,4,4,10,"Champions"
"13414.0",133,6,2494.14,3,3,4,10,"Champions"
"16147.0",133,5,2398.91,3,3,4,10,"Champions"
"14451.0",59,12,3308.77,2,4,4,10,"Champions"
"17552.0",59,12,3085.29,2,4,4,10,"Champions"
"13357.0",256,5,3838.36,3,3,4,10,"Champions"
"12530.0",59,9,3759.26,2,4,4,10,"Champions"
"14952.0",59,32,17629.35,2,4,4,10,"Champions"
"14857.0",59,7,3651.85,2,4,4,10,"Champions"
"14535.0",59,9,6030.73,2,4,4,10,"Champions"
"17589.0",59,18,14049.87,2,4,4,10,"Champions"
"14175.0",59,8,7678.88,2,4,4,10,"Champions"
"16314.0",389,3,1491.40,4,3,3,10,"Champions"
"17553.0",129,4,3757.60,3,3,4,10,"Champions"
"15607.0",336,9,1708.97,3,4,3,10,"Champions"
"17282.0",129,5,2339.66,3,3,4,10,"Champions"
"17353.0",128,4,3242.00,3,3,4,10,"Champions"
"15281.0",58,16,8543.57,2,4,4,10,"Champions"
"18171.0",58,9,2437.31,2,4,4,10,"Champions"
"12917.0",127,6,4359.20,3,3,4,10,"Champions"
"13520.0",58,11,6909.40,2,4,4,10,"Champions"
"16086.0",58,10,2864.99,2,4,4,10,"Champions"
"17849.0",217,8,1063.76,3,4,3,10,"Champions"
"14541.0",58,14,2499.68,2,4,4,10,"Champions"
"12633.0",58,7,5678.16,2,4,4,10,"Champions"
"17863.0",58,12,5745.20,2,4,4,10,"Champions"
"15199.0",58,10,3122.40,2,4,4,10,"Champions"
"17635.0",423,3,1265.58,4,3,3,10,"Champions"
"13842.0",58,18,5629.91,2,4,4,10,"Champions"
"17723.0",126,7,3378.40,3,3,4,10,"Champions"
"17913.0",58,14,3479.64,2,4,4,10,"Champions"
"12693.0",126,7,1703.02,3,4,3,10,"Champions"
"16652.0",58,16,17550.39,2,4,4,10,"Champions"
"12836.0",58,15,6585.62,2,4,4,10,"Champions"
"15353.0",254,7,3175.95,3,3,4,10,"Champions"
"15421.0",58,10,3805.34,2,4,4,10,"Champions"
"18258.0",463,6,2059.67,4,3,3,10,"Champions"
"17578.0",217,7,1047.33,3,4,3,10,"Champions"
"16174.0",125,7,2246.75,3,4,3,10,"Champions"
"13874.0",357,7,2049.15,3,4,3,10,"Champions"
"12359.0",57,10,8935.94,2,4,4,10,"Champions"
"14852.0",57,18,6147.18,2,4,4,10,"Champions"
"13059.0",249,10,2303.17,3,4,3,10,"Champions"
"17509.0",57,8,6115.14,2,4,4,10,"Champions"
"13916.0",463,4,1275.81,4,3,3,10,"Champions"
"13154.0",398,3,1624.84,4,3,3,10,"Champions"
"13213.0",56,11,3851.52,2,4,4,10,"Champions"
"16290.0",464,4,2069.30,4,3,3,10,"Champions"
"13707.0",266,5,3365.86,3,3,4,10,"Champions"
"14161.0",215,7,3318.88,3,3,4,10,"Champions"
"13911.0",56,20,4234.99,2,4,4,10,"Champions"
"16950.0",56,10,3784.37,2,4,4,10,"Champions"
"13561.0",215,11,1820.72,3,4,3,10,"Champions"
"17539.0",617,4,1226.57,4,3,3,10,"Champions"
"15367.0",56,11,5081.33,2,4,4,10,"Champions"
"12613.0",56,10,6835.07,2,4,4,10,"Champions"
"16081.0",55,8,4460.18,2,4,4,10,"Champions"
"13136.0",55,13,6274.56,2,4,4,10,"Champions"
"16787.0",397,4,1035.43,4,3,3,10,"Champions"
"16206.0",54,13,2602.32,2,4,4,10,"Champions"
"14346.0",120,5,2315.75,3,3,4,10,"Champions"
"13875.0",53,14,4814.37,2,4,4,10,"Champions"
"16812.0",360,4,2392.00,3,3,4,10,"Champions"
"13750.0",53,11,3602.18,2,4,4,10,"Champions"
"16105.0",248,5,2386.19,3,3,4,10,"Champions"
"13888.0",119,7,2169.05,3,4,3,10,"Champions"
"13478.0",468,5,2215.78,4,3,3,10,"Champions"
"13015.0",52,11,6586.42,2,4,4,10,"Champions"
"14841.0",52,14,7163.00,2,4,4,10,"Champions"
"14211.0",52,18,4402.29,2,4,4,10,"Champions"
"13873.0",119,8,1038.92,3,4,3,10,"Champions"
"17612.0",52,18,5394.86,2,4,4,10,"Champions"
"16087.0",388,5,1739.92,4,3,3,10,"Champions"
"14734.0",425,4,1056.42,4,3,3,10,"Champions"
"16940.0",51,8,6427.66,2,4,4,10,"Champions"
"12759.0",51,8,5020.74,2,4,4,10,"Champions"
"14639.0",51,9,4978.96,2,4,4,10,"Champions"
"17048.0",117,7,2071.68,3,4,3,10,"Champions"
"16470.0",51,11,2458.60,2,4,4,10,"Champions"
"14229.0",51,7,2594.04,2,4,4,10,"Champions"
"16515.0",51,10,3216.30,2,4,4,10,"Champions"
"15456.0",282,10,2119.27,3,4,3,10,"Champions"
"16131.0",51,12,9957.42,2,4,4,10,"Champions"
"13032.0",51,9,2843.55,2,4,4,10,"Champions"
"13491.0",51,27,4566.56,2,4,4,10,"Champions"
"14107.0",51,11,4877.30,2,4,4,10,"Champions"
"15140.0",51,8,3243.69,2,4,4,10,"Champions"
"17262.0",51,11,2757.62,2,4,4,10,"Champions"
"12744.0",51,11,25317.06,2,4,4,10,"Champions"
"12360.0",51,8,4252.89,2,4,4,10,"Champions"
"14776.0",50,15,3708.30,2,4,4,10,"Champions"
"16756.0",214,7,1312.37,3,4,3,10,"Champions"
"15480.0",115,5,6279.00,3,3,4,10,"Champions"
"15296.0",50,12,10342.83,2,4,4,10,"Champions"
"14006.0",115,7,2196.67,3,4,3,10,"Champions"
"16795.0",364,3,2492.39,3,3,4,10,"Champions"
"17597.0",213,5,3484.09,3,3,4,10,"Champions"
"15301.0",50,17,7603.44,2,4,4,10,"Champions"
"15221.0",365,4,2465.45,3,3,4,10,"Champions"
"16170.0",50,20,6869.00,2,4,4,10,"Champions"
"12370.0",50,7,4320.31,2,4,4,10,"Champions"
"16306.0",213,7,1192.82,3,4,3,10,"Champions"
"15754.0",50,9,3037.61,2,4,4,10,"Champions"
"12765.0",471,6,1404.58,4,3,3,10,"Champions"
"15129.0",49,23,6860.18,2,4,4,10,"Champions"
"16497.0",49,23,6695.28,2,4,4,10,"Champions"
"16918.0",49,16,3213.29,2,4,4,10,"Champions"
"17092.0",49,11,5594.96,2,4,4,10,"Champions"
"15003.0",472,6,1060.70,4,3,3,10,"Champions"
"17672.0",49,7,5778.63,2,4,4,10,"Champions"
"16153.0",49,11,5133.49,2,4,4,10,"Champions"
"15819.0",48,10,3934.79,2,4,4,10,"Champions"
"13157.0",48,9,5687.36,2,4,4,10,"Champions"
"17940.0",48,16,30393.19,2,4,4,10,"Champions"
"15332.0",365,6,6553.74,3,3,4,10,"Champions"
"16010.0",245,11,1724.06,3,4,3,10,"Champions"
"16004.0",474,5,2146.39,4,3,3,10,"Champions"
"14233.0",48,7,2904.27,2,4,4,10,"Champions"
"14800.0",47,17,7774.32,2,4,4,10,"Champions"
"16007.0",47,7,3075.14,2,4,4,10,"Champions"
"14821.0",366,7,1286.45,3,4,3,10,"Champions"
"14312.0",46,11,3090.29,2,4,4,10,"Champions"
"13786.0",366,6,3358.94,3,3,4,10,"Champions"
"14145.0",46,7,7600.05,2,4,4,10,"Champions"
"15215.0",46,7,2422.43,2,4,4,10,"Champions"
"16742.0",46,14,2852.61,2,4,4,10,"Champions"
"16686.0",46,16,5070.92,2,4,4,10,"Champions"
"16019.0",46,27,17465.85,2,4,4,10,"Champions"
"15797.0",112,6,2821.08,3,3,4,10,"Champions"
"16325.0",46,12,3597.50,2,4,4,10,"Champions"
"17742.0",112,11,2098.48,3,4,3,10,"Champions"
"16444.0",45,17,3656.58,2,4,4,10,"Champions"
"13481.0",45,11,3830.84,2,4,4,10,"Champions"
"16419.0",112,8,1487.42,3,4,3,10,"Champions"
"14186.0",426,5,1550.63,4,3,3,10,"Champions"
"14566.0",110,4,4092.00,3,3,4,10,"Champions"
"17029.0",110,7,2137.30,3,4,3,10,"Champions"
"15064.0",409,4,1254.41,4,3,3,10,"Champions"
"14001.0",45,9,4530.09,2,4,4,10,"Champions"
"16718.0",368,5,3647.53,3,3,4,10,"Champions"
"14341.0",44,18,4467.32,2,4,4,10,"Champions"
"14224.0",109,9,1897.90,3,4,3,10,"Champions"
"12725.0",370,4,2694.56,3,3,4,10,"Champions"
"14988.0",211,7,2066.60,3,4,3,10,"Champions"
"14460.0",109,9,1093.50,3,4,3,10,"Champions"
"15732.0",211,10,1682.07,3,4,3,10,"Champions"
"17585.0",108,7,2093.30,3,4,3,10,"Champions"
"14669.0",241,7,3243.93,3,3,4,10,"Champions"
"14091.0",653,2,9530.08,4,2,4,10,"Champions"
"14930.0",108,6,5246.63,3,3,4,10,"Champions"
"17268.0",107,11,1733.89,3,4,3,10,"Champions"
"13052.0",211,7,3168.53,3,3,4,10,"Champions"
"17242.0",107,5,2889.28,3,3,4,10,"Champions"
"14875.0",107,3,2862.40,3,3,4,10,"Champions"
"17470.0",44,11,2804.87,2,4,4,10,"Champions"
"16225.0",44,15,2867.41,2,4,4,10,"Champions"
"12625.0",211,4,5164.88,3,3,4,10,"Champions"
"13425.0",107,5,3403.63,3,3,4,10,"Champions"
"14315.0",44,8,3197.82,2,4,4,10,"Champions"
"12857.0",210,6,3688.00,3,3,4,10,"Champions"
"13340.0",44,12,22100.56,2,4,4,10,"Champions"
"16258.0",44,15,11942.52,2,4,4,10,"Champions"
"17869.0",106,7,1036.16,3,4,3,10,"Champions"
"15800.0",106,7,1242.58,3,4,3,10,"Champions"
"13567.0",427,4,1083.69,4,3,3,10,"Champions"
"16329.0",427,4,1703.07,4,3,3,10,"Champions"
"15240.0",44,12,4459.98,2,4,4,10,"Champions"
"16208.0",44,10,3440.45,2,4,4,10,"Champions"
"13107.0",43,9,5253.07,2,4,4,10,"Champions"
"18226.0",43,26,11878.88,2,4,4,10,"Champions"
"14105.0",238,5,5988.83,3,3,4,10,"Champions"
"16232.0",43,7,2712.97,2,4,4,10,"Champions"
"15288.0",42,10,3883.13,2,4,4,10,"Champions"
"16150.0",42,10,4395.59,2,4,4,10,"Champions"
"14275.0",395,6,1189.38,4,3,3,10,"Champions"
"13654.0",42,11,6308.00,2,4,4,10,"Champions"
"16843.0",42,35,19571.43,2,4,4,10,"Champions"
"13993.0",42,19,6775.71,2,4,4,10,"Champions"
"12649.0",106,8,2294.65,3,4,3,10,"Champions"
"13783.0",487,4,1542.09,4,3,3,10,"Champions"
"13538.0",42,12,3112.73,2,4,4,10,"Champions"
"14004.0",42,11,6258.45,2,4,4,10,"Champions"
"15600.0",427,4,1199.31,4,3,3,10,"Champions"
"18287.0",42,7,4182.99,2,4,4,10,"Champions"
"14498.0",42,10,3911.27,2,4,4,10,"Champions"
"17669.0",42,10,6142.35,2,4,4,10,"Champions"
"17362.0",238,7,1024.04,3,4,3,10,"Champions"
"16072.0",287,4,4328.89,3,3,4,10,"Champions"
"15622.0",42,17,7852.61,2,4,4,10,"Champions"
"14239.0",42,21,4263.17,2,4,4,10,"Champions"
"12678.0",41,21,34281.18,2,4,4,10,"Champions"
"14221.0",41,17,6517.49,2,4,4,10,"Champions"
"16554.0",41,8,2841.72,2,4,4,10,"Champions"
"17372.0",40,28,4377.56,2,4,4,10,"Champions"
"14896.0",204,8,2092.42,3,4,3,10,"Champions"
"15860.0",40,17,2505.21,2,4,4,10,"Champions"
"15059.0",40,19,3523.57,2,4,4,10,"Champions"
"14472.0",103,9,2228.22,3,4,3,10,"Champions"
"13693.0",373,9,2011.82,3,4,3,10,"Champions"
"13042.0",597,3,1556.54,4,3,3,10,"Champions"
"15708.0",40,9,4378.72,2,4,4,10,"Champions"
"15325.0",103,8,1602.01,3,4,3,10,"Champions"
"14078.0",101,9,1692.63,3,4,3,10,"Champions"
"16083.0",100,4,2351.42,3,3,4,10,"Champions"
"13935.0",596,3,6116.92,4,2,4,10,"Champions"
"14810.0",40,13,2537.02,2,4,4,10,"Champions"
"14195.0",201,6,2615.60,3,3,4,10,"Champions"
"15370.0",40,8,3739.01,2,4,4,10,"Champions"
"17320.0",99,6,2895.77,3,3,4,10,"Champions"
"16702.0",414,4,1110.83,4,3,3,10,"Champions"
"14040.0",40,35,12645.57,2,4,4,10,"Champions"
"14276.0",98,7,2102.68,3,4,3,10,"Champions"
"15752.0",39,9,4207.54,2,4,4,10,"Champions"
"13421.0",39,8,4103.12,2,4,4,10,"Champions"
"15521.0",39,16,7106.69,2,4,4,10,"Champions"
"15798.0",492,3,1535.37,4,3,3,10,"Champions"
"14808.0",39,8,2741.17,2,4,4,10,"Champions"
"13748.0",95,9,2268.35,3,4,3,10,"Champions"
"17213.0",39,13,5182.30,2,4,4,10,"Champions"
"12502.0",95,5,3723.87,3,3,4,10,"Champions"
"12909.0",39,8,3103.19,2,4,4,10,"Champions"
"16190.0",39,8,2723.55,2,4,4,10,"Champions"
"17722.0",95,5,4430.36,3,3,4,10,"Champions"
"15882.0",198,8,1495.98,3,4,3,10,"Champions"
"13813.0",39,8,2765.47,2,4,4,10,"Champions"
"16029.0",38,107,122209.14,2,4,4,10,"Champions"
"15695.0",266,4,1131.04,3,3,3,9,"Loyal Customers"
"13921.0",401,4,730.70,4,3,2,9,"Loyal Customers"
"14942.0",401,4,746.56,4,3,2,9,"Loyal Customers"
"17003.0",401,4,830.16,4,3,2,9,"Loyal Customers"
"13299.0",267,3,1218.70,3,3,3,9,"Loyal Customers"
"16103.0",6,22,6191.71,1,4,4,9,"Cant Lose Them"
"16037.0",269,5,1509.34,3,3,3,9,"Loyal Customers"
"14114.0",273,7,1364.09,3,3,3,9,"Loyal Customers"
"16625.0",274,5,1654.03,3,3,3,9,"Loyal Customers"
"18055.0",6,14,11195.57,1,4,4,9,"Cant Lose Them"
"16471.0",274,4,1189.98,3,3,3,9,"Loyal Customers"
"14558.0",653,3,655.50,4,3,2,9,"Loyal Customers"
"15792.0",399,2,933.84,4,2,3,9,"Loyal Customers"
"15944.0",276,4,2164.24,3,3,3,9,"Loyal Customers"
"16707.0",399,4,551.11,4,3,2,9,"Loyal Customers"
"13382.0",280,5,1387.58,3,3,3,9,"Loyal Customers"
"12873.0",281,3,2027.30,3,3,3,9,"Loyal Customers"
"16159.0",281,4,1232.79,3,3,3,9,"Loyal Customers"
"15769.0",6,46,88704.32,1,4,4,9,"Cant Lose Them"
"12866.0",282,3,1227.35,3,3,3,9,"Loyal Customers"
"13497.0",282,6,1320.33,3,3,3,9,"Loyal Customers"
"16359.0",6,16,2697.75,1,4,4,9,"Cant Lose Them"
"13953.0",6,12,6640.68,1,4,4,9,"Cant Lose Them"
"17165.0",283,6,1794.32,3,3,3,9,"Loyal Customers"
"15547.0",6,26,10154.39,1,4,4,9,"Cant Lose Them"
"13377.0",396,2,1552.88,4,2,3,9,"Loyal Customers"
"13501.0",287,3,2885.11,3,2,4,9,"Loyal Customers"
"14493.0",6,10,5130.15,1,4,4,9,"Cant Lose Them"
"13753.0",287,4,2094.57,3,3,3,9,"Loyal Customers"
"15390.0",395,2,1216.66,4,2,3,9,"Loyal Customers"
"15303.0",289,3,1224.18,3,3,3,9,"Loyal Customers"
"13458.0",6,16,11959.27,1,4,4,9,"Cant Lose Them"
"15617.0",395,3,828.55,4,3,2,9,"Loyal Customers"
"16118.0",652,1,4376.25,4,1,4,9,"Loyal Customers"
"15890.0",394,5,535.65,4,3,2,9,"Loyal Customers"
"16977.0",394,4,496.00,4,3,2,9,"Loyal Customers"
"14176.0",296,5,916.01,3,3,3,9,"Loyal Customers"
"14935.0",296,2,2849.83,3,2,4,9,"Loyal Customers"
"17611.0",6,28,8371.98,1,4,4,9,"Cant Lose Them"
"13969.0",6,35,13365.87,1,4,4,9,"Cant Lose Them"
"15078.0",6,53,17761.88,1,4,4,9,"Cant Lose Them"
"14031.0",6,44,40999.17,1,4,4,9,"Cant Lose Them"
"17363.0",394,3,940.86,4,2,3,9,"Loyal Customers"
"13800.0",309,3,1679.56,3,3,3,9,"Loyal Customers"
"14549.0",310,4,916.55,3,3,3,9,"Loyal Customers"
"17356.0",311,5,946.47,3,3,3,9,"Loyal Customers"
"15570.0",6,25,9311.04,1,4,4,9,"Cant Lose Them"
"17239.0",312,4,1189.45,3,3,3,9,"Loyal Customers"
"18095.0",312,5,2303.09,3,3,3,9,"Loyal Customers"
"17062.0",313,6,1208.22,3,3,3,9,"Loyal Customers"
"13506.0",315,5,1639.20,3,3,3,9,"Loyal Customers"
"12591.0",316,3,1352.15,3,3,3,9,"Loyal Customers"
"16124.0",316,4,1772.49,3,3,3,9,"Loyal Customers"
"16827.0",392,5,392.13,4,3,2,9,"Loyal Customers"
"14130.0",318,4,1882.67,3,3,3,9,"Loyal Customers"
"14560.0",6,44,6114.03,1,4,4,9,"Cant Lose Them"
"14068.0",319,4,1528.37,3,3,3,9,"Loyal Customers"
"18057.0",392,3,1203.56,4,2,3,9,"Loyal Customers"
"15167.0",320,5,1659.67,3,3,3,9,"Loyal Customers"
"17714.0",320,5,1410.18,3,3,3,9,"Loyal Customers"
"16387.0",322,5,918.55,3,3,3,9,"Loyal Customers"
"12402.0",322,6,1256.90,3,3,3,9,"Loyal Customers"
"15422.0",322,7,1619.97,3,3,3,9,"Loyal Customers"
"17862.0",323,4,1279.09,3,3,3,9,"Loyal Customers"
"12704.0",6,8,2340.84,1,4,4,9,"Cant Lose Them"
"18085.0",329,4,1645.75,3,3,3,9,"Loyal Customers"
"17567.0",6,9,5356.03,1,4,4,9,"Cant Lose Them"
"18106.0",329,6,1461.46,3,3,3,9,"Loyal Customers"
"15326.0",333,5,1700.52,3,3,3,9,"Loyal Customers"
"15649.0",335,4,2170.35,3,3,3,9,"Loyal Customers"
"16282.0",339,3,1307.58,3,3,3,9,"Loyal Customers"
"13304.0",350,4,1217.99,3,3,3,9,"Loyal Customers"
"15279.0",354,5,1580.54,3,3,3,9,"Loyal Customers"
"17343.0",354,6,1259.94,3,3,3,9,"Loyal Customers"
"18245.0",6,20,6324.98,1,4,4,9,"Cant Lose Them"
"17544.0",389,3,960.69,4,2,3,9,"Loyal Customers"
"15789.0",357,6,1962.01,3,3,3,9,"Loyal Customers"
"17686.0",6,9,8296.81,1,4,4,9,"Cant Lose Them"
"12967.0",357,3,4306.92,3,2,4,9,"Loyal Customers"
"17496.0",358,4,1412.89,3,3,3,9,"Loyal Customers"
"13295.0",359,4,1101.97,3,3,3,9,"Loyal Customers"
"17740.0",388,6,426.90,4,3,2,9,"Loyal Customers"
"16727.0",363,4,1437.42,3,3,3,9,"Loyal Customers"
"17978.0",364,4,1461.76,3,3,3,9,"Loyal Customers"
"15723.0",364,4,947.65,3,3,3,9,"Loyal Customers"
"15271.0",6,24,4709.54,1,4,4,9,"Cant Lose Them"
"13795.0",387,4,836.30,4,3,2,9,"Loyal Customers"
"15347.0",365,4,1363.60,3,3,3,9,"Loyal Customers"
"14437.0",365,5,958.84,3,3,3,9,"Loyal Customers"
"17860.0",368,4,1015.54,3,3,3,9,"Loyal Customers"
"17157.0",7,19,5151.90,1,4,4,9,"Cant Lose Them"
"14813.0",369,4,1090.87,3,3,3,9,"Loyal Customers"
"16926.0",370,5,1421.35,3,3,3,9,"Loyal Customers"
"12553.0",7,12,4608.75,1,4,4,9,"Cant Lose Them"
"16510.0",371,6,2100.00,3,3,3,9,"Loyal Customers"
"15823.0",371,3,3897.17,3,2,4,9,"Loyal Customers"
"13183.0",7,15,7036.18,1,4,4,9,"Cant Lose Them"
"14688.0",7,28,7713.57,1,4,4,9,"Cant Lose Them"
"16048.0",372,4,1075.23,3,3,3,9,"Loyal Customers"
"16011.0",7,29,5880.46,1,4,4,9,"Cant Lose Them"
"13065.0",372,5,1260.91,3,3,3,9,"Loyal Customers"
"17908.0",373,5,1411.54,3,3,3,9,"Loyal Customers"
"12791.0",373,6,1056.11,3,3,3,9,"Loyal Customers"
"17576.0",7,41,9056.81,1,4,4,9,"Cant Lose Them"
"17200.0",386,4,356.71,4,3,2,9,"Loyal Customers"
"18144.0",7,19,5058.00,1,4,4,9,"Cant Lose Them"
"14605.0",373,4,937.16,3,3,3,9,"Loyal Customers"
"12870.0",374,3,1676.95,3,3,3,9,"Loyal Customers"
"17310.0",386,2,1025.10,4,2,3,9,"Loyal Customers"
"15434.0",7,11,2567.06,1,4,4,9,"Cant Lose Them"
"16242.0",7,14,7474.40,1,4,4,9,"Cant Lose Them"
"17322.0",375,5,922.59,3,3,3,9,"Loyal Customers"
"14454.0",375,5,977.30,3,3,3,9,"Loyal Customers"
"17421.0",385,3,1059.41,4,2,3,9,"Loyal Customers"
"12605.0",375,4,1232.95,3,3,3,9,"Loyal Customers"
"17683.0",385,3,819.01,4,3,2,9,"Loyal Customers"
"17150.0",376,6,1375.65,3,3,3,9,"Loyal Customers"
"17426.0",7,13,8077.77,1,4,4,9,"Cant Lose Them"
"13019.0",378,6,1229.95,3,3,3,9,"Loyal Customers"
"12629.0",385,2,1558.22,4,2,3,9,"Loyal Customers"
"15638.0",378,6,2265.20,3,3,3,9,"Loyal Customers"
"15144.0",7,29,12160.31,1,4,4,9,"Cant Lose Them"
"15862.0",7,13,2928.29,1,4,4,9,"Cant Lose Them"
"16231.0",378,4,1078.22,3,3,3,9,"Loyal Customers"
"17342.0",379,4,1227.54,3,3,3,9,"Loyal Customers"
"18025.0",379,6,1177.72,3,3,3,9,"Loyal Customers"
"12889.0",380,4,385.46,4,3,2,9,"Loyal Customers"
"16155.0",381,5,796.90,4,3,2,9,"Loyal Customers"
"14766.0",7,11,6556.13,1,4,4,9,"Cant Lose Them"
"14309.0",7,11,3780.81,1,4,4,9,"Cant Lose Them"
"14440.0",7,13,6638.73,1,4,4,9,"Cant Lose Them"
"17293.0",7,17,3774.23,1,4,4,9,"Cant Lose Them"
"14732.0",7,19,5517.07,1,4,4,9,"Cant Lose Them"
"12874.0",384,2,948.42,4,2,3,9,"Loyal Customers"
"15373.0",7,17,3421.39,1,4,4,9,"Cant Lose Them"
"14897.0",7,8,3140.54,1,4,4,9,"Cant Lose Them"
"14895.0",7,38,25119.54,1,4,4,9,"Cant Lose Them"
"14262.0",7,8,2618.23,1,4,4,9,"Cant Lose Them"
"18097.0",7,11,4663.32,1,4,4,9,"Cant Lose Them"
"12562.0",7,9,4966.92,1,4,4,9,"Cant Lose Them"
"17949.0",0,118,118628.08,1,4,4,9,"Cant Lose Them"
